"Iteration: Iteration","CL Monitor: Force Coefficient"
1247,0.52565783290392165
1248,0.52565783087139195
1249,0.52565783055053672
1250,0.52565783290153667
1251,0.525657830869243
1252,0.52565783054838233
1253,0.52565783289902379
1254,0.52565783086639051
1255,0.52565783054525606
1256,0.525657832896266
1257,0.52565783086434381
1258,0.52565783054401571
1259,0.52565783289516121
1260,0.52565783086295825
1261,0.52565783054204174
1262,0.52565783289265555
1263,0.52565783086033968
1264,0.52565783053971249
1265,0.52565783289062074
1266,0.52565783085866058
1267,0.52565783053809034
1268,0.52565783288907109
1269,0.52565783085680462
1270,0.52565783053610937
1271,0.52565783288723644
1272,0.52565783085528539
1273,0.52565783053489823
1274,0.52565783288622281
1275,0.5256578308542651
1276,0.5256578305338574
1277,0.5256578328850301
1278,0.52565783085318185
1279,0.52565783053276194
1280,0.52565783288428103
1281,0.52565783085271089
1282,0.52565783053274828
1283,0.52565783288430723
1284,0.52565783085275486
1285,0.52565783053255877
1286,0.52565783288391377
1287,0.52565783085242945
1288,0.52565783053260584
1289,0.52565783288443568
1290,0.52565783085302498
1291,0.52565783053304571
1292,0.52565783288476431
1293,0.52565783085321538
1294,0.5256578305331312
1295,0.52565783288480483
1296,0.5256578308535701
1297,0.52565783053381021
1298,0.52565783288585721
1299,0.52565783085465623
1300,0.52565783053478066
1301,0.52565783288629675
1302,0.52565783085471807
1303,0.52565783053483883
1304,0.52565783288673662
1305,0.52565783085573536
1306,0.52565783053633153
1307,0.52565783288837831
1308,0.52565783085717299
1309,0.52565783053721704
1310,0.5256578328889896
1311,0.52565783085781836
1312,0.52565783053841086
1313,0.52565783289077472
1314,0.52565783085994766
1315,0.52565783054026982
1316,0.52565783289224288
1317,0.52565783086105622
1318,0.52565783054141391
1319,0.52565783289321633
1320,0.52565783086209861
1321,0.52565783054251625
1322,0.52565783289461043
1323,0.52565783086356133
1324,0.52565783054381054
1325,0.52565783289539236
1326,0.52565783086368212
1327,0.52565783054362714
1328,0.52565783289552193
1329,0.52565783086448303
1330,0.52565783054498338
1331,0.52565784136536875
